,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-04-28 18:49:00,9.70,WSW,251.00,0,0,1016.1,8.7,55,17.9
1,2022-04-28 18:54:00,9.70,WSW,240.00,0,0,1015.9,8.7,55,17.9
2,2022-04-28 18:59:00,9.00,SW,226.00,0,0,1016.2,8.7,55,17.9
3,2022-04-28 19:04:00,14.80,SW,227.00,0,0,1016.3,8.9,56,17.8
4,2022-04-28 19:09:00,6.10,SSW,201.00,0,0,1016.4,8.8,56,17.7
5,2022-04-28 19:14:00,10.50,SW,228.00,0,0,1016.5,8.8,56,17.7
6,2022-04-28 19:19:00,8.20,SW,222.00,0,0,1016.5,8.8,56,17.7
7,2022-04-28 19:24:00,9.30,SW,225.00,0,0,1016.6,8.8,56,17.7
8,2022-04-28 19:29:00,7.20,S,188.00,0,0,1016.4,8.7,56,17.6
9,2022-04-28 19:34:00,5.50,SW,230.00,0,0,1016.4,9,57,17.6
10,2022-04-28 19:39:00,5.00,SW,222.00,0,0,1016.5,8.7,56,17.5
11,2022-04-28 19:44:00,6.10,SSW,197.00,0,0,1016.4,8.7,56,17.5
12,2022-04-28 19:49:00,8.70,SSW,202.00,0,0,1016.6,8.7,57,17.3
13,2022-04-28 19:54:00,7.20,SW,221.00,0,0,1016.5,8.9,58,17.2
14,2022-04-28 19:59:00,7.90,SSW,196.00,0,0,1016.6,9,59,17
15,2022-04-28 20:04:00,13.70,SW,218.00,0,0,1016.7,9,59,17
16,2022-04-28 20:09:00,8.70,SW,219.00,0,0,1016.7,9.1,60,16.9
17,2022-04-28 20:14:00,8.70,SW,225.00,0,0,1016.7,9.1,60,16.9
18,2022-04-28 20:19:00,7.90,SSW,193.00,0,0,1016.5,9.1,60,16.9
19,2022-04-28 20:24:00,6.40,SSW,200.00,0,0,1016.8,9,60,16.8
20,2022-04-28 20:29:00,8.70,SW,216.00,0,0,1016.7,9.1,61,16.7
21,2022-04-28 20:34:00,7.90,SSW,213.00,0,0,1016.9,9,61,16.5
22,2022-04-28 20:39:00,7.20,SW,218.00,0,0,1016.8,9.2,62,16.5
23,2022-04-28 20:44:00,9.00,SSW,207.00,0,0,1016.9,9.1,62,16.4
24,2022-04-28 20:49:00,7.20,SSW,199.00,0,0,1016.9,9.5,64,16.3
25,2022-04-28 20:54:00,5.50,SW,235.00,0,0,1016.9,9.7,65,16.3
