,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-01-04 12:54:00,3.20,ENE,69.00,0.0,0,1017.1,10.2,66,16.6
1,2022-01-04 12:59:00,4.70,NE,42.00,0.0,0,1016.9,10.1,67,16.2
2,2022-01-04 13:04:00,3.50,NNW,337.00,0.0,0,1017.0,10.2,68,16.1
3,2022-01-04 13:09:00,4.70,NE,47.00,0.0,0,1016.9,9.9,68,15.8
4,2022-01-04 13:14:00,5.50,SSE,159.00,0.0,0,1016.9,9.9,68,15.8
5,2022-01-04 13:19:00,4.00,E,99.00,0.0,0,1016.9,9.6,66,15.9
6,2022-01-04 13:24:00,4.00,SE,131.00,0.0,0,1016.9,9.6,67,15.7
7,2022-01-04 13:29:00,4.70,ESE,122.00,0.0,0,1016.6,10.4,70,15.8
8,2022-01-04 13:34:00,4.70,ESE,123.00,0.0,0,1016.9,10.9,73,15.7
9,2022-01-04 13:39:00,8.20,ENE,75.00,0.0,0,1016.8,11.5,76,15.7
10,2022-01-04 13:44:00,4.70,SW,214.00,0.0,0,1016.7,11.3,76,15.5
11,2022-01-04 13:50:00,3.50,SSE,150.00,0.0,0,1016.6,11.7,78,15.5
12,2022-01-04 13:54:00,5.00,E,96.00,0.0,0,1016.7,11.9,79,15.5
13,2022-01-04 13:59:00,7.90,E,99.00,0.0,0,1016.5,11.9,80,15.3
14,2022-01-04 14:04:00,4.70,SE,127.00,0.0,0,1016.7,12.0,81,15.3
15,2022-01-04 14:09:00,2.10,NNE,18.00,0.0,0,1016.6,12.1,82,15.2
16,2022-01-04 14:14:00,3.50,SSW,208.00,0.0,0,1016.7,12.0,81,15.3
17,2022-01-04 14:19:00,2.60,SSW,212.00,0.0,0,1016.6,12.0,80,15.4
18,2022-01-04 14:24:00,2.60,SW,236.00,0.0,0,1016.6,12.0,79,15.6
19,2022-01-04 14:29:00,3.20,SW,219.00,0.0,0,1016.6,12.2,77,16.2
20,2022-01-04 14:34:00,6.10,S,172.00,0.0,0,1016.7,12.0,78,15.8
21,2022-01-04 14:39:00,3.50,S,190.00,0.0,0,1016.6,11.8,78,15.6
22,2022-01-04 14:44:00,3.20,SSE,154.00,0.0,0,1016.7,11.8,78,15.6
