,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-02-14 08:49:00,3.50,NE,34.00,0,0,1024,6.3,64,12.9
1,2022-02-14 08:54:00,1.40,NW,322.00,0,0,1024.3,6.5,65,12.9
2,2022-02-14 08:59:00,2.60,N,7.00,0,0,1024.3,6.5,64,13.2
3,2022-02-14 09:04:00,4.30,SSE,165.00,0,0,1024.1,6.7,63,13.6
4,2022-02-14 09:09:00,5.00,E,83.00,0,0,1024.1,6.5,63,13.4
5,2022-02-14 09:14:00,1.40,NW,308.00,0,0,1024.4,6.8,66,13
6,2022-02-14 09:19:00,4.00,NNW,346.00,0,0,1024.3,6.9,65,13.3
7,2022-02-14 09:24:00,7.90,E,83.00,0,0,1024.3,7,65,13.4
8,2022-02-14 09:29:00,4.00,E,83.00,0,0,1024,7,65,13.4
9,2022-02-14 09:34:00,2.10,E,79.00,0,0,1024.2,7.2,67,13.2
10,2022-02-14 09:39:00,4.00,E,86.00,0,0,1024,7.2,64,13.9
11,2022-02-14 09:44:00,4.00,E,81.00,0,0,1024.1,7,66,13.2
12,2022-02-14 09:49:00,5.50,ESE,114.00,0,0,1024.3,7.1,64,13.8
13,2022-02-14 09:54:00,7.90,E,81.00,0,0,1024.2,7.4,64,14.1
14,2022-02-14 09:59:00,6.40,SE,133.00,0,0,1023.9,7.5,65,14
15,2022-02-14 10:04:00,2.60,N,5.00,0,0,1024.1,7.6,65,14.1
16,2022-02-14 10:09:00,3.20,SSE,158.00,0,0,1024,7.4,65,13.9
17,2022-02-14 10:14:00,4.00,NE,48.00,0,0,1023.9,7.8,67,13.8
18,2022-02-14 10:19:00,4.00,SSE,160.00,0,0,1024,7.8,66,14
19,2022-02-14 10:24:00,4.00,ENE,68.00,0,0,1023.9,7.8,68,13.6
20,2022-02-14 10:29:00,4.30,NNE,30.00,0,0,1023.9,7.8,69,13.4
21,2022-02-14 10:34:00,4.00,NE,48.00,0,0,1023.5,8.1,70,13.4
22,2022-02-14 10:44:00,3.20,N,354.00,0,0,1023.7,7.7,72,12.6
23,2022-02-14 10:49:00,2.10,ENE,72.00,0,0,1023.6,8.2,73,12.9
24,2022-02-14 10:50:00,1.80,NNE,16.00,0,0,1023.6,8,72,12.9
25,2022-02-14 10:53:00,4.00,N,8.00,0,0,1023.6,8.1,72,13.1
26,2022-02-14 10:57:00,1.80,N,1.00,0,0,1023.4,8.5,71,13.7
27,2022-02-14 11:05:00,3.50,E,96.00,0,0,1023.4,8.5,73,13.2
28,2022-02-14 11:12:00,4.70,ENE,75.00,0,0,1023.3,8.5,73,13.2
29,2022-02-14 11:26:00,2.90,NNE,18.00,0,0,1023.1,9,75,13.3
30,2022-02-14 11:34:00,1.80,ESE,114.00,0,0,1023,9.2,75,13.5
31,2022-02-14 11:38:00,4.00,ENE,58.00,0,0,1023,8.9,75,13.2
32,2022-02-14 11:48:00,5.50,SE,128.00,0,0,1022.9,9,75,13.3
33,2022-02-14 11:49:00,7.20,SW,226.00,0,0,1022.8,9.1,76,13.3
34,2022-02-14 11:53:00,5.50,SSE,156.00,0,0,1022.7,9,75,13.3
35,2022-02-14 11:58:00,7.90,SSE,159.00,0,0,1022.8,8.9,75,13.2
36,2022-02-14 12:02:00,8.70,S,181.00,0,0,1022.5,8.9,75,13.2
37,2022-02-14 12:14:00,5.00,ESE,102.00,0,0,1022.5,8.9,75,13.2
38,2022-02-14 12:17:00,7.20,SE,128.00,0,0,1022.5,9,75,13.3
39,2022-02-14 12:18:00,7.90,WNW,283.00,0,0,1022.5,9,75,13.3
40,2022-02-14 12:29:00,4.00,NNE,33.00,0,0,1022.4,9.1,76,13.2
41,2022-02-14 12:34:00,10.50,SSE,165.00,0,0,1022.5,9.1,77,13.1
42,2022-02-14 12:34:00,7.90,SE,146.00,0,0,1022.5,9.1,77,13.1
43,2022-02-14 12:43:00,6.90,ESE,112.00,0,0,1022.2,9.2,77,13.2
44,2022-02-14 12:49:00,10.80,S,175.00,0,0,1022.3,9.3,76,13.5
45,2022-02-14 12:59:00,7.20,SE,142.00,0,0,1022.2,9.5,74,14
46,2022-02-14 13:09:00,13.70,SSW,195.00,0,0,1022,9.3,74,13.8
47,2022-02-14 13:14:00,6.90,SE,130.00,0,0,1021.7,9.4,75,13.7
48,2022-02-14 13:19:00,14.30,S,177.00,0,0,1021.8,9.4,73,14.2
49,2022-02-14 13:24:00,11.90,ENE,58.00,0,0,1021.9,9.5,74,14
50,2022-02-14 13:29:00,6.90,S,169.00,0,0,1021.9,9.4,74,13.9
51,2022-02-14 13:34:00,9.70,SW,227.00,0,0,1022,9.5,74,14
52,2022-02-14 13:39:00,6.10,S,182.00,0,0,1022.1,9.6,74,14.1
53,2022-02-14 13:44:00,8.70,S,180.00,0,0,1022,9.7,74,14.2
54,2022-02-14 13:49:00,7.60,SSW,204.00,0,0,1021.8,9.7,74,14.2
55,2022-02-14 13:54:00,8.70,ESE,103.00,0,0,1021.7,9.5,74,14
56,2022-02-14 13:59:00,8.20,SE,141.00,0,0,1021.8,9.4,74,13.9
57,2022-02-14 14:04:00,8.20,E,91.00,0,0,1021.6,9.5,75,13.9
58,2022-02-14 14:09:00,12.20,SE,137.00,0,0,1021.9,9.5,74,14
59,2022-02-14 14:14:00,8.70,S,174.00,0,0,1021.6,9.5,75,13.9
60,2022-02-14 14:19:00,4.00,ENE,78.00,0,0,1021.6,9.7,76,13.9
61,2022-02-14 14:24:00,6.10,SSE,150.00,0,0,1021.7,9.7,76,13.9
62,2022-02-14 14:29:00,6.10,SSW,196.00,0,0,1021.8,9.7,76,13.9
63,2022-02-14 14:34:00,9.70,S,185.00,0,0,1021.7,9.8,77,13.8
64,2022-02-14 14:39:00,7.90,SE,132.00,0,0,1021.8,9.7,77,13.7
65,2022-02-14 14:44:00,13.40,SSE,147.00,0,0,1021.5,9.7,78,13.4
66,2022-02-14 14:49:00,11.90,S,186.00,0,0,1021.5,9.7,78,13.4
67,2022-02-14 14:54:00,4.70,S,170.00,0,0,1021.6,9.9,78,13.6
68,2022-02-14 14:59:00,6.40,SW,227.00,0,0,1021.6,9.7,77,13.7
69,2022-02-14 15:04:00,9.70,SE,136.00,0,0,1021.6,9.7,77,13.7
70,2022-02-14 15:09:00,7.60,S,186.00,0,0,1021.7,9.7,77,13.7
71,2022-02-14 15:14:00,8.70,S,187.00,0,0,1021.5,9.4,76,13.6
72,2022-02-14 15:19:00,5.50,S,175.00,0,0,1021.5,9.6,76,13.8
73,2022-02-14 15:24:00,8.20,SSE,154.00,0,0,1021.3,9.5,76,13.7
74,2022-02-14 15:29:00,5.50,S,169.00,0,0,1021.4,9.4,76,13.6
75,2022-02-14 15:34:00,4.00,SE,133.00,0,0,1021.4,9.5,77,13.5
76,2022-02-14 15:39:00,7.20,S,180.00,0,0,1021.4,9.3,76,13.5
77,2022-02-14 15:44:00,5.50,SSE,163.00,0,0,1021.4,9.4,77,13.4
78,2022-02-14 15:49:00,2.90,SSE,155.00,0,0,1021.5,9.3,77,13.3
