,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-01-06 11:44:00,9.70,ESE,112.00,0.0,0,1009.8,10.1,69,15.8
1,2022-01-06 11:49:00,4.00,NE,39.00,0.0,0,1009.6,10.2,70,15.6
2,2022-01-06 11:54:00,10.50,SE,141.00,0.0,0,1009.6,10.2,70,15.6
3,2022-01-06 11:59:00,6.10,S,174.00,0.0,0,1009.3,10.2,70,15.6
4,2022-01-06 12:04:00,10.10,SE,138.00,0.0,0,1009.5,9.8,69,15.5
5,2022-01-06 12:09:00,7.90,SSE,152.00,0.0,0,1009.4,9.8,69,15.5
6,2022-01-06 12:14:00,5.50,NNE,18.00,0.0,0,1009.5,10.1,69,15.8
7,2022-01-06 12:19:00,10.50,SE,138.00,0.0,0,1009.3,10.4,70,15.8
8,2022-01-06 12:24:00,10.50,SE,144.00,0.0,0,1009.4,10.4,72,15.4
9,2022-01-06 12:29:00,5.50,S,175.00,0.0,0,1009.4,10.5,72,15.5
10,2022-01-06 12:34:00,6.10,SE,134.00,0.0,0,1009.3,10.6,72,15.7
11,2022-01-06 12:39:00,4.70,WSW,246.00,0.0,0,1009.3,10.5,70,15.9
12,2022-01-06 12:44:00,4.00,WSW,258.00,0.0,0,1009.4,9.9,68,15.8
13,2022-01-06 12:49:00,6.10,ESE,104.00,0.0,0,1009.4,9.8,67,15.9
14,2022-01-06 12:54:00,6.90,SE,135.00,0.0,0,1009.5,10.1,69,15.8
15,2022-01-06 12:59:00,6.10,S,180.00,0.0,0,1009.1,10.0,69,15.7
16,2022-01-06 13:04:00,5.00,SE,128.00,0.0,0,1009.4,10.2,69,15.9
17,2022-01-06 13:09:00,5.50,SE,134.00,0.0,0,1009.3,9.9,69,15.6
18,2022-01-06 13:14:00,6.90,SE,137.00,0.0,0,1009.5,10.0,70,15.4
19,2022-01-06 13:19:00,2.60,SE,124.00,0.0,0,1009.3,10.0,70,15.4
20,2022-01-06 13:24:00,1.10,WNW,300.00,0.0,0,1009.4,9.8,69,15.4
21,2022-01-06 13:29:00,6.40,SSE,168.00,0.0,0,1009.6,10.2,70,15.6
22,2022-01-06 13:34:00,3.50,SSE,165.00,0.0,0,1009.4,9.9,69,15.6
23,2022-01-06 13:39:00,2.60,SSE,166.00,0.0,0,1009.6,9.8,69,15.5
24,2022-01-06 13:44:00,4.00,S,187.00,0.0,0,1009.6,9.9,70,15.3
25,2022-01-06 13:49:00,3.50,SSE,162.00,0.0,0,1009.5,10.0,71,15.2
26,2022-01-06 13:54:00,4.00,S,182.00,0.0,0,1009.6,10.0,71,15.2
27,2022-01-06 13:59:00,3.50,SSW,200.00,0.0,0,1009.4,10.3,72,15.3
28,2022-01-06 14:04:00,4.30,SSE,168.00,0.0,0,1009.5,10.1,71,15.3
29,2022-01-06 14:09:00,4.70,SSW,195.00,0.0,0,1009.5,9.9,70,15.3
30,2022-01-06 14:14:00,3.50,SSW,210.00,0.0,0,1009.4,10.1,71,15.3
31,2022-01-06 14:19:00,4.30,SSW,192.00,0.0,0,1009.8,9.4,68,15.3
32,2022-01-06 14:24:00,1.80,W,264.00,0.0,0,1009.7,9.8,69,15.5
33,2022-01-06 14:29:00,1.80,W,275.00,0.0,0,1009.7,9.8,69,15.5
34,2022-01-06 14:34:00,2.10,SW,222.00,0.0,0,1009.6,9.4,68,15.3
35,2022-01-06 14:39:00,4.00,SSW,208.00,0.0,0,1009.6,9.0,68,14.9
36,2022-01-06 14:44:00,1.80,WSW,251.00,0.0,0,1009.6,9.5,70,14.9
