,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-06-25 20:59:00,11.10,WSW,253.00,0,0,1014.8,13.3,38,29
1,2022-06-25 21:04:00,11.10,SW,233.00,0,0,1014.8,13.4,38,29.1
2,2022-06-25 21:09:00,13.40,WSW,239.00,0,0,1014.6,13.4,38,29.1
3,2022-06-25 21:14:00,13.00,SSW,208.00,0,0,1014.8,13.3,38,29
4,2022-06-25 21:19:00,12.20,WSW,244.00,0,0,1014.8,13.5,39,28.8
5,2022-06-25 21:24:00,10.10,WSW,243.00,0,0,1014.7,13.2,38,28.9
6,2022-06-25 21:29:00,12.20,SW,236.00,0,0,1014.6,13,38,28.7
7,2022-06-25 21:34:00,13.40,SW,235.00,0,0,1014.9,13.2,39,28.4
8,2022-06-25 21:39:00,11.10,SW,234.00,0,0,1014.8,12.8,38,28.5
9,2022-06-25 21:44:00,12.20,WSW,244.00,0,0,1014.8,12.9,38,28.6
10,2022-06-25 21:49:00,14.30,WSW,246.00,0,0,1014.9,12.8,38,28.5
11,2022-06-25 21:54:00,13.40,WSW,240.00,0,0,1014.9,12.9,38,28.6
12,2022-06-25 21:59:00,12.20,WSW,247.00,0,0,1015,12.9,38,28.6
13,2022-06-25 22:04:00,7.20,WSW,240.00,0,0,1014.5,12.9,38,28.6
14,2022-06-25 22:09:00,9.30,W,259.00,0,0,1014.7,13.2,39,28.5
15,2022-06-25 22:14:00,1.10,NNW,347.00,0,0,1014.7,13.4,40,28.3
16,2022-06-25 22:19:00,3.50,W,264.00,0,0,1014.7,13.2,39,28.4
17,2022-06-25 22:24:00,5.50,WSW,255.00,0,0,1014.5,13.4,40,28.2
18,2022-06-25 22:29:00,5.00,W,277.00,0,0,1014.8,13.6,40,28.5
19,2022-06-25 22:34:00,3.20,WNW,303.00,0,0,1014.9,13.5,40,28.4
20,2022-06-25 22:39:00,2.90,NNW,335.00,0,0,1014.8,13.8,41,28.3
21,2022-06-25 22:44:00,0.60,NNW,338.00,0,0,1014.6,13.7,41,28.1
22,2022-06-25 22:49:00,0.60,WSW,253.00,0,0,1014.9,15,45,28
23,2022-06-25 22:54:00,0.00,NW,314.00,0,0,1014.8,14.9,45,27.9
24,2022-06-25 22:59:00,1.40,N,351.00,0,0,1014.7,13.8,42,27.9
25,2022-06-25 23:04:00,0.00,NW,314.00,0,0,1014.8,14,43,27.7
26,2022-06-25 23:09:00,2.10,W,262.00,0,0,1014.8,14.3,44,27.6
27,2022-06-25 23:14:00,1.80,W,271.00,0,0,1014.7,13.9,43,27.6
28,2022-06-25 23:19:00,1.80,W,281.00,0,0,1014.7,14.3,43,28
29,2022-06-25 23:24:00,0.30,WNW,303.00,0,0,1014.8,14.3,43,28
30,2022-06-25 23:29:00,4.00,W,259.00,0,0,1014.8,14.6,44,27.9
31,2022-06-25 23:34:00,2.10,WNW,286.00,0,0,1014.9,14.7,44,28.1
32,2022-06-25 23:39:00,1.80,WNW,289.00,0,0,1015,14.5,45,27.5
33,2022-06-25 23:44:00,5.00,WNW,287.00,0,0,1014.9,14.5,45,27.5
34,2022-06-25 23:49:00,6.10,WSW,255.00,0,0,1014.8,14.5,45,27.4
35,2022-06-25 23:54:00,10.10,SW,220.00,0,0,1014.8,14.4,45,27.3
36,2022-06-25 23:59:00,6.90,WSW,241.00,0,0,1014.6,14.5,45,27.4
37,2022-06-26 00:04:00,14.00,SSW,211.00,0,0,1014.8,14.3,44,27.6
38,2022-06-26 00:09:00,14.30,WSW,243.00,0,0,1014.8,14.3,44,27.6
39,2022-06-26 00:14:00,11.90,WSW,256.00,0,0,1014.7,14.1,44,27.4
40,2022-06-26 00:19:00,11.90,WSW,255.00,0,0,1014.5,14.2,44,27.5
41,2022-06-26 00:24:00,15.40,SW,226.00,0,0,1014.3,14.2,44,27.5
