,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-06-23 18:49:00,13.70,WSW,252.00,0,0,1014.4,11.4,28,32.1
1,2022-06-23 18:54:00,18.00,SW,230.00,0,0,1014.4,11.4,28,32.2
2,2022-06-23 18:59:00,15.40,WSW,244.00,0,0,1014.5,11.8,29,32
3,2022-06-23 19:04:00,16.30,WSW,247.00,0,0,1014.5,11.3,28,32
4,2022-06-23 19:09:00,16.30,SW,229.00,0,0,1014.7,11.4,28,32.2
5,2022-06-23 19:14:00,18.00,WSW,251.00,0,0,1014.6,11.3,28,32
6,2022-06-23 19:19:00,16.30,NNW,344.00,0,0,1014.6,11.8,29,32
7,2022-06-23 19:24:00,18.30,W,266.00,0,0,1014.3,11.6,29,31.8
8,2022-06-23 19:29:00,15.10,NW,309.00,0,0,1014.4,11.7,29,31.9
9,2022-06-23 19:34:00,13.70,WSW,240.00,0,0,1014.4,11.6,29,31.8
10,2022-06-23 19:39:00,16.60,SW,218.00,0,0,1014.5,11.5,29,31.6
11,2022-06-23 19:44:00,19.50,WSW,249.00,0,0,1014.7,11.5,29,31.6
12,2022-06-23 19:49:00,21.20,WSW,241.00,0,0,1014.7,11.5,29,31.6
13,2022-06-23 19:54:00,17.20,W,276.00,0,0,1014.8,11.5,29,31.7
14,2022-06-23 19:59:00,9.30,WNW,282.00,0,0,1014.7,11.2,28,31.9
15,2022-06-23 20:04:00,15.10,W,268.00,0,0,1014.7,11.4,28,32.1
16,2022-06-23 20:09:00,13.40,W,265.00,0,0,1015.1,11.7,29,31.9
17,2022-06-23 20:14:00,20.10,WSW,251.00,0,0,1015,11.5,29,31.7
18,2022-06-23 20:19:00,27.00,WNW,290.00,0,0,1014.9,11.5,29,31.6
19,2022-06-23 20:24:00,19.80,WSW,238.00,0,0,1015,11.9,30,31.5
20,2022-06-23 20:29:00,23.00,SW,234.00,0,0,1014.9,11.4,29,31.5
21,2022-06-23 20:34:00,13.00,WSW,252.00,0,0,1014.9,11.7,30,31.3
22,2022-06-23 20:39:00,26.20,W,263.00,0,0,1014.7,11.2,29,31.3
23,2022-06-23 20:44:00,21.90,WSW,256.00,0,0,1014.8,11.7,30,31.3
24,2022-06-23 20:49:00,19.50,WSW,244.00,0,0,1014.7,11.4,29,31.5
25,2022-06-23 20:54:00,20.60,W,260.00,0,0,1014.7,11.4,29,31.5
26,2022-06-23 20:59:00,27.00,W,259.00,0,0,1014.7,11.4,29,31.5
27,2022-06-23 21:04:00,19.80,W,266.00,0,0,1014.5,11.5,29,31.7
28,2022-06-23 21:09:00,18.00,W,262.00,0,0,1014.8,11.9,30,31.5
29,2022-06-23 21:14:00,18.70,WSW,257.00,0,0,1014.9,11.8,30,31.4
30,2022-06-23 21:19:00,17.20,SW,235.00,0,0,1014.9,11.6,30,31.2
31,2022-06-23 21:24:00,13.70,WSW,242.00,0,0,1014.7,11.7,30,31.3
32,2022-06-23 21:29:00,20.60,WSW,252.00,0,0,1014.5,11.6,30,31.2
33,2022-06-23 21:34:00,19.80,WSW,250.00,0,0,1014.6,11.6,30,31.2
34,2022-06-23 21:39:00,18.70,WSW,253.00,0,0,1014.7,11.7,30,31.3
35,2022-06-23 21:44:00,11.60,WSW,251.00,0,0,1014.8,11.6,30,31.2
36,2022-06-23 21:49:00,9.30,WNW,282.00,0,0,1014.7,11.7,30,31.3
37,2022-06-23 21:54:00,17.20,SW,236.00,0,0,1014.8,11.8,30,31.4
38,2022-06-23 21:59:00,11.60,WSW,240.00,0,0,1014.6,12.1,31,31.2
39,2022-06-23 22:04:00,15.80,W,261.00,0,0,1014.7,12,31,31.1
40,2022-06-23 22:09:00,5.50,W,263.00,0,0,1014.7,12.4,32,31
41,2022-06-23 22:14:00,5.80,WSW,256.00,0,0,1014.8,11.9,31,31
42,2022-06-23 22:19:00,1.10,NW,308.00,0,0,1014.9,12.3,32,30.9
43,2022-06-23 22:24:00,4.00,NW,314.00,0,0,1014.9,13,34,30.6
44,2022-06-23 22:29:00,0.30,WNW,296.00,0,0,1014.7,12.7,34,30.3
45,2022-06-23 22:34:00,0.00,NW,305.00,0,0,1014.7,13.1,35,30.2
46,2022-06-23 22:39:00,3.50,WSW,252.00,0,0,1014.7,12.6,34,30.1
47,2022-06-23 22:44:00,0.30,NW,312.00,0,0,1014.5,12.7,34,30.3
48,2022-06-23 22:49:00,5.50,WNW,285.00,0,0,1014.6,12.6,34,30.1
49,2022-06-23 22:54:00,4.00,WNW,303.00,0,0,1014.7,12.7,35,29.8
50,2022-06-23 22:59:00,4.00,WNW,295.00,0,0,1014.5,13.1,36,29.7
51,2022-06-23 23:04:00,4.00,WNW,297.00,0,0,1014.5,13.5,37,29.7
52,2022-06-23 23:09:00,5.50,NW,304.00,0,0,1014.6,13.5,38,29.2
53,2022-06-23 23:14:00,5.50,WNW,290.00,0,0,1014.3,13.6,38,29.3
54,2022-06-23 23:19:00,12.20,WNW,285.00,0,0,1014.3,12.6,36,29.2
55,2022-06-23 23:24:00,3.50,NW,311.00,0,0,1014.3,13,36,29.6
56,2022-06-23 23:29:00,4.70,N,352.00,0,0,1014.3,13.4,37,29.6
57,2022-06-23 23:34:00,1.40,NNW,343.00,0,0,1014.4,14.6,41,29.2
58,2022-06-23 23:39:00,0.30,NNW,339.00,0,0,1014.4,14.7,42,28.9
59,2022-06-23 23:44:00,1.10,N,351.00,0,0,1014.5,16,46,28.7
60,2022-06-23 23:49:00,1.80,NNW,348.00,0,0,1014.4,16,48,28
61,2022-06-23 23:54:00,1.40,NW,307.00,0,0,1014.4,16.5,50,27.9
62,2022-06-23 23:59:00,0.60,NNW,330.00,0,0,1014.3,16.3,50,27.6
63,2022-06-24 00:04:00,1.10,NW,308.00,0,0,1014.2,16,49,27.6
64,2022-06-24 00:09:00,0.00,WNW,297.00,0,0,1014.3,15.9,49,27.5
65,2022-06-24 00:14:00,2.10,WNW,288.00,0,0,1014.3,16,49,27.6
66,2022-06-24 00:19:00,0.30,NW,313.00,0,0,1014.4,16.2,50,27.5
67,2022-06-24 00:24:00,1.10,WNW,301.00,0,0,1014.2,16.3,50,27.6
68,2022-06-24 00:29:00,3.20,WSW,255.00,0,0,1013.9,14.6,45,27.6
69,2022-06-24 00:34:00,1.80,NNW,344.00,0,0,1014.1,16.1,46,28.8
70,2022-06-24 00:39:00,0.00,N,355.00,0,0,1014.2,15.8,47,28.2
71,2022-06-24 00:44:00,4.00,W,262.00,0,0,1014.1,15.7,47,28
72,2022-06-24 00:49:00,7.90,WSW,241.00,0,0,1014,12.8,39,28
73,2022-06-24 00:54:00,16.30,WSW,243.00,0,0,1014,12.7,35,29.8
74,2022-06-24 00:59:00,20.90,WSW,248.00,0,0,1013.8,12.7,34,30.3
75,2022-06-24 01:04:00,13.40,WNW,289.00,0,0,1013.9,12.9,34,30.5
76,2022-06-24 01:09:00,10.10,NW,314.00,0,0,1014.1,12.9,34,30.5
77,2022-06-24 01:14:00,13.70,WNW,288.00,0,0,1013.9,12.6,34,30.2
78,2022-06-24 01:19:00,12.20,W,273.00,0,0,1013.9,12.6,34,30.1
79,2022-06-24 01:24:00,8.20,WNW,283.00,0,0,1013.4,12.7,34,30.3
80,2022-06-24 01:29:00,7.90,W,269.00,0,0,1013.7,12.4,33,30.4
81,2022-06-24 01:34:00,9.30,WNW,302.00,0,0,1013.6,12.6,33,30.7
82,2022-06-24 01:39:00,9.70,W,270.00,0,0,1013.8,12.6,33,30.6
83,2022-06-24 01:44:00,9.00,WNW,284.00,0,0,1013.8,12.6,34,30.2
84,2022-06-24 01:49:00,7.90,W,274.00,0,0,1013.9,12.4,33,30.4
85,2022-06-24 01:54:00,9.70,W,260.00,0,0,1013.6,12.1,32,30.7
86,2022-06-24 01:59:00,8.70,WNW,290.00,0,0,1013.8,12.7,33,30.8
87,2022-06-24 02:04:00,6.40,WNW,282.00,0,0,1013.7,12.6,33,30.7
88,2022-06-24 02:09:00,3.50,NNW,348.00,0,0,1013.9,16.8,48,28.9
89,2022-06-24 02:14:00,1.80,W,262.00,0,0,1013.8,15.5,48,27.5
90,2022-06-24 02:19:00,0.00,NW,316.00,0,0,1013.8,16,50,27.3
91,2022-06-24 02:24:00,2.90,ESE,121.00,0,0,1013.9,15.1,46,27.7
92,2022-06-24 02:29:00,0.00,NNW,339.00,0,0,1014,15.5,48,27.4
93,2022-06-24 02:34:00,3.20,WSW,254.00,0,0,1014,15.3,48,27.2
94,2022-06-24 02:39:00,1.80,ESE,119.00,0,0,1013.8,13.8,44,27.1
95,2022-06-24 02:44:00,2.10,E,101.00,0,0,1013.9,14.1,43,27.8
96,2022-06-24 02:49:00,5.50,SSE,161.00,0,0,1014,15,46,27.6
97,2022-06-24 02:54:00,9.30,S,176.00,0,0,1013.9,14.1,46,26.6
98,2022-06-24 02:59:00,6.10,SSW,203.00,0,0,1013.9,14.6,46,27.2
99,2022-06-24 03:04:00,8.70,SW,227.00,0,0,1013.7,13.9,44,27.2
100,2022-06-24 03:09:00,8.70,WSW,247.00,0,0,1013.8,13.3,40,28.1
101,2022-06-24 03:14:00,7.60,SW,230.00,0,0,1013.9,13.5,40,28.4
102,2022-06-24 03:19:00,6.10,SW,235.00,0,0,1013.9,13.4,40,28.3
103,2022-06-24 03:24:00,8.70,SW,218.00,0,0,1013.7,13.3,40,28.1
104,2022-06-24 03:29:00,8.70,WSW,243.00,0,0,1013.7,13.4,40,28.2
105,2022-06-24 03:34:00,7.60,SW,230.00,0,0,1013.8,13.5,40,28.4
106,2022-06-24 03:39:00,8.70,WSW,253.00,0,0,1013.8,13.5,40,28.4
107,2022-06-24 03:44:00,9.70,WSW,241.00,0,0,1013.8,13.4,40,28.3
108,2022-06-24 03:49:00,8.70,WSW,252.00,0,0,1014,13.4,40,28.3
109,2022-06-24 03:54:00,4.70,WSW,253.00,0,0,1014,13.4,40,28.3
110,2022-06-24 03:59:00,2.10,WNW,299.00,0,0,1014,13.7,41,28.2
111,2022-06-24 04:04:00,2.10,W,276.00,0,0,1013.9,13.8,42,27.9
112,2022-06-24 04:09:00,1.40,WNW,290.00,0,0,1013.9,13.9,43,27.6
113,2022-06-24 04:14:00,1.10,WNW,299.00,0,0,1014.2,13.7,43,27.3
114,2022-06-24 04:19:00,1.40,WNW,293.00,0,0,1014.2,14.1,44,27.4
115,2022-06-24 04:24:00,1.40,W,274.00,0,0,1013.8,14.2,45,27.1
116,2022-06-24 04:29:00,2.60,W,273.00,0,0,1014,14.2,45,27.1
117,2022-06-24 04:34:00,2.90,W,262.00,0,0,1013.9,14,44,27.3
118,2022-06-24 04:39:00,2.10,W,273.00,0,0,1014,14.4,45,27.3
119,2022-06-24 04:44:00,3.50,W,260.00,0,0,1014,14.5,45,27.5
120,2022-06-24 04:49:00,7.90,WSW,249.00,0,0,1014,14.4,44,27.7
121,2022-06-24 04:54:00,4.00,W,267.00,0,0,1014.1,14.4,43,28.1
122,2022-06-24 04:59:00,3.50,WNW,288.00,0,0,1014.2,15,45,28
123,2022-06-24 05:04:00,2.90,W,281.00,0,0,1014.4,15,46,27.6
124,2022-06-24 05:09:00,9.30,WSW,251.00,0,0,1014.1,14.9,46,27.5
125,2022-06-24 05:14:00,8.70,WSW,254.00,0,0,1014.3,15.1,47,27.4
126,2022-06-24 05:19:00,4.30,WSW,257.00,0,0,1014.2,15,47,27.3
127,2022-06-24 05:24:00,4.70,WSW,254.00,0,0,1014,15.2,47,27.5
128,2022-06-24 05:29:00,5.80,W,278.00,0,0,1014.1,15,46,27.6
129,2022-06-24 05:34:00,9.00,WSW,237.00,0,0,1014.1,15.3,47,27.6
130,2022-06-24 05:39:00,7.20,WSW,252.00,0,0,1014,15.2,46,27.8
131,2022-06-24 05:44:00,3.50,W,260.00,0,0,1014.4,15.6,47,27.9
132,2022-06-24 05:49:00,6.10,W,267.00,0,0,1014.3,15.4,46,28.1
133,2022-06-24 05:54:00,9.00,W,279.00,0,0,1014.4,15.5,46,28.2
134,2022-06-24 05:59:00,6.40,WNW,300.00,0,0,1014.5,15.8,46,28.5
135,2022-06-24 06:04:00,6.40,W,278.00,0,0,1014.5,16,47,28.4
136,2022-06-24 06:09:00,2.90,NNW,336.00,0,0,1014.5,16.1,47,28.5
137,2022-06-24 06:14:00,2.90,N,5.00,0,0,1014.7,17.1,51,28.2
138,2022-06-24 06:19:00,1.80,NNW,348.00,0,0,1014.9,16.4,50,27.8
139,2022-06-24 06:24:00,4.30,N,10.00,0,0,1014.9,16,48,28
140,2022-06-24 06:29:00,0.00,N,9.00,0,0,1014.9,15.6,46,28.3
141,2022-06-24 06:34:00,1.80,N,11.00,0,0,1014.7,15.6,44,29
142,2022-06-24 06:39:00,0.30,N,355.00,0,0,1014.9,15.4,42,29.6
143,2022-06-24 06:44:00,3.50,N,10.00,0,0,1014.8,15.4,42,29.6
144,2022-06-24 06:49:00,1.10,NNW,344.00,0,0,1014.7,15.5,42,29.7
145,2022-06-24 06:54:00,1.10,N,8.00,0,0,1014.7,14.9,40,29.9
146,2022-06-24 06:59:00,1.80,N,357.00,0,0,1015,15.4,41,30.1
147,2022-06-24 07:04:00,1.80,N,356.00,0,0,1015,15.7,41,30.4
148,2022-06-24 07:09:00,3.20,N,354.00,0,0,1014.9,15.2,39,30.7
149,2022-06-24 07:14:00,1.40,NNW,344.00,0,0,1014.7,15.3,39,30.8
150,2022-06-24 07:19:00,1.10,NE,38.00,0,0,1014.6,14.4,36,31.2
151,2022-06-24 07:24:00,2.90,NNE,14.00,0,0,1014.8,14.6,35,31.9
152,2022-06-24 07:29:00,0.00,NNW,329.00,0,0,1014.4,14.8,35,32.2
153,2022-06-24 07:34:00,1.40,N,357.00,0,0,1014.6,14.7,35,32
154,2022-06-24 07:39:00,0.60,S,173.00,0,0,1014.7,15,35,32.4
155,2022-06-24 07:44:00,0.30,NNW,343.00,0,0,1015,14.7,34,32.6
156,2022-06-24 07:49:00,3.20,NE,51.00,0,0,1014.8,13.9,33,32.1
157,2022-06-24 07:54:00,1.40,ENE,76.00,0,0,1014.8,14.4,34,32.2
158,2022-06-24 07:59:00,1.40,NE,44.00,0,0,1015.1,14.4,33,32.7
159,2022-06-24 08:04:00,2.60,WNW,289.00,0,0,1015,14.2,33,32.5
160,2022-06-24 08:09:00,6.10,ENE,71.00,0,0,1015.1,14.6,34,32.4
161,2022-06-24 08:14:00,4.00,ENE,62.00,0,0,1015.2,14.8,35,32.1
162,2022-06-24 08:19:00,2.10,NE,56.00,0,0,1015,15,36,31.9
163,2022-06-24 08:24:00,3.20,NNE,27.00,0,0,1015.2,15.4,36,32.3
164,2022-06-24 08:29:00,0.30,NE,54.00,0,0,1015.2,15.2,34,33.1
165,2022-06-24 08:34:00,1.80,NE,46.00,0,0,1015.2,15,33,33.4
