,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-06-09 21:44:00,3.20,SE,128.00,5.1,0,1006.1,16.6,85,19.2
1,2022-06-09 21:49:00,10.50,WSW,251.00,5.1,0,1006.1,16.6,84,19.4
2,2022-06-09 21:54:00,7.20,WSW,252.00,5.1,0,1005.9,16.6,83,19.5
3,2022-06-09 21:59:00,4.70,NW,316.00,5.1,0,1006.1,16.5,83,19.4
4,2022-06-09 22:04:00,14.30,SW,229.00,0,0,1005.5,16.1,81,19.5
5,2022-06-09 22:09:00,21.20,W,259.00,0,0,1005.2,16.2,80,19.7
6,2022-06-09 22:14:00,16.90,W,271.00,0,0,1005.1,16.3,80,19.8
7,2022-06-09 22:19:00,14.30,WSW,250.00,0,0,1005.1,16.3,80,19.8
8,2022-06-09 22:22:00,20.60,W,279.00,0,0,1005.1,16.1,79,19.8
9,2022-06-09 22:26:00,12.20,WSW,251.00,0,0,1005.3,16.1,78,20
10,2022-06-09 22:34:00,16.30,WSW,246.00,0,0,1005.2,16.2,78,20.1
11,2022-06-09 22:35:00,20.60,W,260.00,0,0,1005.3,16.3,78,20.2
12,2022-06-09 22:43:00,13.70,WSW,242.00,0,0,1005.1,16.4,78,20.3
13,2022-06-09 22:49:00,21.90,WNW,283.00,0,0,1004.9,16.4,78,20.3
14,2022-06-09 22:54:00,20.60,W,265.00,0,0,1004.8,16.1,76,20.5
15,2022-06-09 22:59:00,22.40,WNW,283.00,0,0,1004.8,16.2,76,20.6
16,2022-06-09 23:04:00,22.40,WNW,286.00,0,0,1004.7,16.3,75,20.9
17,2022-06-09 23:09:00,21.90,WSW,250.00,0,0,1004.5,16.3,76,20.7
18,2022-06-09 23:14:00,15.10,W,267.00,0,0,1004.9,16.3,76,20.7
19,2022-06-09 23:19:00,19.20,W,276.00,0,0,1004.7,16.3,75,20.9
20,2022-06-09 23:24:00,22.70,W,267.00,0,0,1004.8,16.2,75,20.8
