,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-03-12 21:19:00,5.80,NNE,28.00,0,0,1027.8,-0.9,54,7.8
1,2022-03-12 21:24:00,7.20,NNE,15.00,0,0,1028,-0.9,54,7.8
2,2022-03-12 21:29:00,7.90,NE,40.00,0,0,1027.8,-1,54,7.7
3,2022-03-12 21:34:00,3.50,N,355.00,0,0,1027.8,-0.8,55,7.7
4,2022-03-12 21:39:00,3.20,N,359.00,0,0,1027.9,-1,54,7.7
5,2022-03-12 21:44:00,8.20,NNE,24.00,0,0,1028,-1.4,53,7.6
6,2022-03-12 21:49:00,4.70,NE,48.00,0,0,1027.8,-1.1,54,7.6
7,2022-03-12 21:54:00,4.70,NE,55.00,0,0,1027.9,-1.1,54,7.6
8,2022-03-12 21:59:00,7.90,ENE,59.00,0,0,1027.7,-1.1,54,7.6
9,2022-03-12 22:04:00,5.80,NNE,14.00,0,0,1027.8,-1.4,53,7.6
10,2022-03-12 22:09:00,4.70,NNE,20.00,0,0,1027.7,-1.5,53,7.5
11,2022-03-12 22:14:00,5.50,NNE,31.00,0,0,1027.8,-1.7,52,7.5
12,2022-03-12 22:19:00,5.50,NNE,33.00,0,0,1027.7,-1.5,53,7.5
13,2022-03-12 22:24:00,8.70,N,9.00,0,0,1027.6,-1.5,53,7.5
14,2022-03-12 22:29:00,2.90,NNE,31.00,0,0,1027.5,-1.7,52,7.5
15,2022-03-12 22:34:00,5.50,N,11.00,0,0,1027.6,-1.6,53,7.4
16,2022-03-12 22:39:00,4.00,ENE,59.00,0,0,1027.5,-2,51,7.5
17,2022-03-12 22:44:00,3.50,ESE,117.00,0,0,1027.6,-1.7,52,7.5
18,2022-03-12 22:49:00,5.50,ENE,66.00,0,0,1027.5,-1.5,53,7.5
19,2022-03-12 22:54:00,2.10,NNW,331.00,0,0,1027.6,-1.8,52,7.4
20,2022-03-12 22:59:00,4.30,NNE,13.00,0,0,1027.7,-2,51,7.5
21,2022-03-12 23:04:00,2.90,ENE,57.00,0,0,1027.5,-2,51,7.5
22,2022-03-12 23:09:00,6.10,N,5.00,0,0,1027.6,-2,51,7.5
23,2022-03-12 23:14:00,6.10,NNE,19.00,0,0,1027.5,-2.4,50,7.4
24,2022-03-12 23:19:00,9.30,E,94.00,0,0,1027.5,-2.1,51,7.4
25,2022-03-12 23:24:00,1.80,ENE,71.00,0,0,1027.5,-2.4,50,7.4
26,2022-03-12 23:29:00,5.80,N,11.00,0,0,1027.7,-2.1,51,7.4
27,2022-03-12 23:34:00,7.20,NNE,30.00,0,0,1027.3,-2.4,50,7.4
28,2022-03-12 23:39:00,1.80,NE,49.00,0,0,1027.6,-2,51,7.5
29,2022-03-12 23:44:00,6.40,NNE,17.00,0,0,1027.6,-2.1,51,7.4
30,2022-03-12 23:49:00,5.50,NE,54.00,0,0,1027.4,-2.1,51,7.4
31,2022-03-12 23:54:00,6.40,ENE,64.00,0,0,1027.6,-1.8,52,7.4
32,2022-03-12 23:59:00,3.50,NNW,347.00,0,0,1027.6,-1.3,54,7.4
33,2022-03-13 00:04:00,4.00,N,9.00,0,0,1027.6,-1.9,52,7.3
34,2022-03-13 00:09:00,7.20,NNE,13.00,0,0,1027.6,-1.9,52,7.3
35,2022-03-13 00:14:00,4.70,NE,45.00,0,0,1027.7,-1.9,52,7.3
36,2022-03-13 00:19:00,4.70,NNE,22.00,0,0,1027.3,-1.7,53,7.3
37,2022-03-13 00:24:00,0.60,NW,322.00,0,0,1027.5,-1.7,53,7.3
38,2022-03-13 00:29:00,3.50,ENE,62.00,0,0,1027.4,-2,52,7.2
39,2022-03-13 00:34:00,2.10,NE,36.00,0,0,1027.4,-1.4,54,7.3
40,2022-03-13 00:39:00,2.60,ENE,76.00,0,0,1027.4,-1.7,53,7.3
41,2022-03-13 00:44:00,3.20,NE,43.00,0,0,1027.3,-1.9,52,7.3
42,2022-03-13 00:49:00,4.70,NE,46.00,0,0,1027.2,-1.9,52,7.3
43,2022-03-13 00:54:00,6.10,NE,42.00,0,0,1027.3,-1.9,52,7.3
44,2022-03-13 00:59:00,4.00,E,91.00,0,0,1027.4,-1.7,53,7.3
45,2022-03-13 01:04:00,2.10,NNE,26.00,0,0,1027.2,-1.9,52,7.3
46,2022-03-13 01:09:00,1.80,NNW,345.00,0,0,1027,-1.9,52,7.3
47,2022-03-13 01:14:00,2.10,NNE,33.00,0,0,1027,-1.9,52,7.3
48,2022-03-13 01:19:00,4.70,NE,34.00,0,0,1027,-1.9,52,7.3
