,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-05-24 21:09:00,1.40,NNW,344.00,0,0,1012.4,17.5,78,21.5
1,2022-05-24 21:14:00,1.80,ENE,69.00,0,0,1012.3,17.3,78,21.3
2,2022-05-24 21:19:00,0.00,NW,326.00,0,0,1012.4,17.1,78,21.1
3,2022-05-24 21:24:00,1.10,N,358.00,0,0,1012.3,17.2,78,21.2
4,2022-05-24 21:29:00,0.00,NNW,341.00,0,0,1012.3,17.1,78,21.1
5,2022-05-24 21:34:00,0.60,NE,40.00,0,0,1012.6,17.1,78,21.1
6,2022-05-24 21:39:00,0.00,W,266.00,0,0,1012.3,17,77,21.2
7,2022-05-24 21:44:00,2.90,SSE,166.00,0,0,1012.2,13.8,66,20.3
8,2022-05-24 21:49:00,3.50,SSW,207.00,0,0,1012.4,14.7,65,21.5
9,2022-05-24 21:54:00,1.80,WSW,256.00,0,0,1012.3,12.1,55,21.5
10,2022-05-24 21:59:00,1.80,SSW,210.00,0,0,1012.4,14.2,61,22
11,2022-05-24 22:04:00,4.30,SSW,212.00,0,0,1012.2,13,57,21.9
12,2022-05-24 22:09:00,7.90,SW,228.00,0,0,1012.4,9.1,45,21.5
13,2022-05-24 22:14:00,7.60,S,191.00,0,0,1012.3,8.5,41,22.4
14,2022-05-24 22:19:00,8.20,SSW,211.00,0,0,1012.4,9.9,45,22.4
15,2022-05-24 22:24:00,11.90,SSW,200.00,0,0,1012.2,10.5,49,21.6
16,2022-05-24 22:29:00,4.70,SW,224.00,0,0,1012.3,12.1,55,21.5
17,2022-05-24 22:34:00,5.80,WSW,252.00,0,0,1012.4,9.3,45,21.7
18,2022-05-24 22:39:00,7.20,WSW,257.00,0,0,1012.6,8.3,40,22.5
19,2022-05-24 22:44:00,3.20,WNW,289.00,0,0,1012.3,8.4,40,22.7
20,2022-05-24 22:49:00,7.20,WSW,255.00,0,0,1012.5,8.5,41,22.4
21,2022-05-24 22:54:00,5.00,NNW,333.00,0,0,1012.3,8.7,42,22.2
22,2022-05-24 22:59:00,7.90,W,280.00,0,0,1012.2,8.5,42,22
23,2022-05-24 23:04:00,9.30,W,274.00,0,0,1012.5,8.5,42,22
24,2022-05-24 23:09:00,8.20,WNW,298.00,0,0,1012.3,8.2,40,22.4
25,2022-05-24 23:14:00,5.50,S,169.00,0,0,1012.3,11.5,51,22.1
26,2022-05-24 23:19:00,3.50,NW,305.00,0,0,1012.3,9.4,46,21.5
27,2022-05-24 23:24:00,4.00,SW,221.00,0,0,1012.4,8.2,41,22
28,2022-05-24 23:29:00,1.40,W,259.00,0,0,1012.6,9.6,45,22
29,2022-05-24 23:34:00,4.00,W,267.00,0,0,1012.2,8.5,42,22
30,2022-05-24 23:39:00,0.00,NW,309.00,0,0,1012.5,8.9,43,22
31,2022-05-24 23:44:00,1.10,NNE,14.00,0,0,1012.4,9.8,47,21.6
32,2022-05-24 23:49:00,1.10,N,355.00,0,0,1012.2,11.5,53,21.4
33,2022-05-24 23:54:00,0.00,NNW,328.00,0,0,1012.3,11.3,55,20.6
34,2022-05-24 23:59:00,5.50,SSW,207.00,0,0,1012.2,9.8,49,20.9
35,2022-05-25 00:04:00,3.50,SSW,199.00,0,0,1012.3,9.4,48,20.8
36,2022-05-25 00:09:00,3.20,W,267.00,0,0,1012.4,8.9,46,20.9
37,2022-05-25 00:14:00,3.50,SW,235.00,0,0,1012.4,9,45,21.4
38,2022-05-25 00:19:00,4.70,WSW,258.00,0,0,1012.4,8.7,44,21.4
39,2022-05-25 00:24:00,0.00,NW,323.00,0,0,1012.3,9.1,46,21.2
40,2022-05-25 00:29:00,2.90,NW,305.00,0,0,1012.4,11.8,56,20.9
41,2022-05-25 00:34:00,4.70,W,273.00,0,0,1012.3,13.7,67,20
