,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-06-09 06:24:00,5.00,WSW,242.00,0,0,1008.6,18,64,25.3
1,2022-06-09 06:29:00,0.30,NNW,327.00,0,0,1008.8,17.9,66,24.7
2,2022-06-09 06:34:00,5.50,WSW,239.00,0,0,1008.7,18.1,65,25.1
3,2022-06-09 06:39:00,11.60,WSW,247.00,0,0,1008.8,17.7,66,24.5
4,2022-06-09 06:44:00,7.60,WNW,284.00,0,0,1008.6,17.7,65,24.7
5,2022-06-09 06:49:00,5.00,NW,322.00,0,0,1008.2,17.8,64,25
6,2022-06-09 06:54:00,5.80,WNW,297.00,0,0,1008.4,17.4,63,24.9
7,2022-06-09 06:59:00,7.60,W,263.00,0,0,1008.4,17.4,62,25.2
8,2022-06-09 07:04:00,15.10,WSW,255.00,0,0,1008.4,17,62,24.8
9,2022-06-09 07:09:00,7.60,NW,304.00,0,0,1008.2,17.6,64,24.8
10,2022-06-09 07:14:00,5.50,N,11.00,0,0,1008.4,17.6,64,24.8
11,2022-06-09 07:19:00,8.70,WNW,299.00,0,0,1008.4,17,63,24.5
12,2022-06-09 07:24:00,9.30,NW,317.00,0,0,1008.3,16.7,61,24.7
13,2022-06-09 07:29:00,5.50,WSW,242.00,0,0,1008.3,16.7,60,25
14,2022-06-09 07:34:00,14.30,SW,234.00,0,0,1008.3,16.7,59,25.3
15,2022-06-09 07:39:00,14.80,NW,305.00,0,0,1008.1,16.6,57,25.7
16,2022-06-09 07:44:00,14.30,WSW,245.00,0,0,1008.2,16.9,57,26
17,2022-06-09 07:49:00,17.20,WSW,250.00,0,0,1008,16.8,56,26.2
18,2022-06-09 07:53:00,21.90,WNW,294.00,0,0,1008,16.9,56,26.4
19,2022-06-09 07:59:00,12.60,WSW,254.00,0,0,1008.1,17.4,57,26.6
20,2022-06-09 08:04:00,2.10,NW,308.00,0,0,1007.9,17.2,57,26.4
21,2022-06-09 08:09:00,12.60,WSW,247.00,0,0,1007.7,17.2,57,26.4
22,2022-06-09 08:14:00,7.20,WSW,251.00,0,0,1008,17.1,56,26.6
23,2022-06-09 08:19:00,5.80,W,278.00,0,0,1008,17,57,26.2
24,2022-06-09 08:24:00,10.80,WSW,242.00,0,0,1007.9,17,57,26.2
25,2022-06-09 08:29:00,7.20,NNW,339.00,0,0,1007.8,16.9,57,26.1
26,2022-06-09 08:34:00,16.30,SW,230.00,0,0,1008.2,17,57,26.2
27,2022-06-09 08:39:00,11.90,SSW,204.00,0,0,1008,16.5,54,26.5
28,2022-06-09 08:44:00,14.30,W,280.00,0,0,1007.9,16.4,50,27.8
29,2022-06-09 08:49:00,6.10,NW,307.00,0,0,1007.9,16.6,51,27.6
30,2022-06-09 08:54:00,14.30,SSW,203.00,0,0,1007.7,17,51,28.1
31,2022-06-09 08:59:00,13.00,WSW,237.00,0,0,1007.6,17.4,52,28.2
32,2022-06-09 09:04:00,2.60,WSW,244.00,0,0,1007.7,16.8,49,28.5
33,2022-06-09 09:09:00,11.60,NW,317.00,0,0,1007.8,17,50,28.4
34,2022-06-09 09:14:00,6.40,WNW,289.00,0,0,1007.7,16.7,49,28.4
35,2022-06-09 09:19:00,6.10,W,271.00,0,0,1007.7,17.1,49,28.8
36,2022-06-09 09:24:00,11.10,E,84.00,0,0,1007.8,17.3,50,28.7
37,2022-06-09 09:29:00,8.70,SW,227.00,0,0,1007.8,17.4,50,28.8
38,2022-06-09 09:34:00,2.90,N,6.00,0,0,1007.9,17.8,52,28.6
39,2022-06-09 09:39:00,13.00,S,173.00,0,0,1007.9,16.6,51,27.6
40,2022-06-09 09:44:00,6.10,SSE,147.00,0,0,1007.9,15.8,51,26.7
41,2022-06-09 09:49:00,6.40,SSE,155.00,0,0,1008.1,15.7,48,27.7
42,2022-06-09 09:54:00,4.00,SE,134.00,0,0,1008,16.1,49,27.7
