,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-06-15 08:59:00,7.90,SE,144.00,0,0,1018.9,15.4,43,29.2
1,2022-06-15 09:04:00,2.90,N,351.00,0,0,1018.9,14.6,42,28.7
2,2022-06-15 09:09:00,4.70,E,95.00,0,0,1018.9,15.1,44,28.5
3,2022-06-15 09:14:00,8.70,SSE,154.00,0,0,1018.8,15.8,45,28.9
4,2022-06-15 09:19:00,6.10,SSE,164.00,0,0,1019,15.9,45,29
5,2022-06-15 09:24:00,6.10,SE,133.00,0,0,1018.9,16.2,45,29.3
6,2022-06-15 09:29:00,6.10,S,191.00,0,0,1019.1,16.7,47,29.2
7,2022-06-15 09:34:00,9.30,ENE,69.00,0,0,1019,15.1,43,28.9
8,2022-06-15 09:39:00,6.10,ESE,114.00,0,0,1019,14.5,41,29
9,2022-06-15 09:44:00,9.30,ESE,110.00,0,0,1019.2,15.2,42,29.4
10,2022-06-15 09:49:00,5.50,SSE,153.00,0,0,1019,15.7,43,29.6
11,2022-06-15 09:54:00,11.10,ESE,107.00,0,0,1019,15.4,42,29.6
12,2022-06-15 09:59:00,8.20,SE,134.00,0,0,1019.1,15.2,42,29.4
13,2022-06-15 10:04:00,13.00,SSE,156.00,0,0,1019,14.7,43,28.5
14,2022-06-15 10:09:00,6.10,ENE,69.00,0,0,1019.1,14.1,41,28.6
15,2022-06-15 10:14:00,11.10,SSE,148.00,0,0,1019.1,15.2,44,28.6
16,2022-06-15 10:19:00,4.70,ESE,112.00,0,0,1019.2,14.5,41,29.1
17,2022-06-15 10:24:00,11.60,ESE,116.00,0,0,1019.1,14.8,40,29.8
18,2022-06-15 10:29:00,5.50,NE,36.00,0,0,1019.2,15.4,43,29.2
19,2022-06-15 10:34:00,7.90,SSE,162.00,0,0,1019.1,14.9,43,28.7
20,2022-06-15 10:39:00,8.70,ESE,117.00,0,0,1019.3,14.9,43,28.7
21,2022-06-15 10:44:00,7.60,SSE,160.00,0,0,1019.1,14.7,43,28.5
22,2022-06-15 10:49:00,3.50,SSE,162.00,0,0,1019.3,14.8,42,29
23,2022-06-15 10:54:00,5.80,N,0.00,0,0,1019.4,14.6,40,29.6
24,2022-06-15 10:59:00,3.50,NNE,14.00,0,0,1019.2,14.3,41,28.8
25,2022-06-15 11:04:00,6.40,NE,44.00,0,0,1019.3,14.6,43,28.4
26,2022-06-15 11:09:00,9.70,SSE,163.00,0,0,1019.2,14.6,44,27.9
27,2022-06-15 11:14:00,4.30,ESE,108.00,0,0,1019.1,14.2,43,27.9
28,2022-06-15 11:19:00,5.50,SSE,152.00,0,0,1019.4,13.8,43,27.5
29,2022-06-15 11:24:00,6.40,SE,125.00,0,0,1019.3,14.1,41,28.6
30,2022-06-15 11:29:00,8.70,S,183.00,0,0,1019.2,14.3,41,28.8
31,2022-06-15 11:34:00,7.90,S,187.00,0,0,1019.4,13.8,41,28.3
32,2022-06-15 11:39:00,9.70,S,187.00,0,0,1019.2,14.8,42,29
33,2022-06-15 11:44:00,5.80,E,80.00,0,0,1019.5,14.3,43,28
34,2022-06-15 11:49:00,2.90,SSE,147.00,0,0,1019.3,15.4,45,28.5
35,2022-06-15 11:54:00,3.50,WSW,241.00,0,0,1019.2,14.9,42,29.1
36,2022-06-15 11:59:00,6.10,S,185.00,0,0,1019.3,14.3,41,28.8
37,2022-06-15 12:04:00,7.60,SSE,164.00,0,0,1018.9,14.2,41,28.7
38,2022-06-15 12:09:00,5.50,E,89.00,0,0,1019.1,13.8,39,29.1
39,2022-06-15 12:14:00,6.90,SW,227.00,0,0,1019,13.9,41,28.4
40,2022-06-15 12:19:00,6.10,ESE,111.00,0,0,1019.1,14.2,42,28.3
41,2022-06-15 12:24:00,3.50,ENE,67.00,0,0,1019.1,13.9,42,28
42,2022-06-15 12:29:00,2.10,S,187.00,0,0,1019.2,13.5,40,28.4
43,2022-06-15 12:34:00,8.70,ESE,114.00,0,0,1019,13.5,39,28.8
44,2022-06-15 12:39:00,6.10,WSW,243.00,0,0,1019.3,13.2,39,28.4
45,2022-06-15 12:44:00,7.20,ENE,69.00,0,0,1018.9,13.3,38,29
46,2022-06-15 12:49:00,5.80,ENE,72.00,0,0,1019.2,13.8,40,28.7
47,2022-06-15 12:54:00,2.90,ESE,104.00,0,0,1019.1,14.4,43,28.1
48,2022-06-15 12:59:00,2.90,S,191.00,0,0,1019.1,14.8,44,28.2
49,2022-06-15 13:04:00,7.60,SE,146.00,0,0,1019.2,14.4,43,28.1
50,2022-06-15 13:09:00,4.70,S,175.00,0,0,1019.3,14.2,42,28.3
51,2022-06-15 13:14:00,2.90,NNE,18.00,0,0,1019.1,14.4,45,27.3
52,2022-06-15 13:19:00,5.50,E,98.00,0,0,1018.9,13.7,41,28.1
53,2022-06-15 13:24:00,4.00,SE,140.00,0,0,1019.1,13.9,42,28
54,2022-06-15 13:29:00,6.90,S,169.00,0,0,1018.9,14.5,44,27.8
55,2022-06-15 13:34:00,7.60,S,191.00,0,0,1018.8,14.1,44,27.4
56,2022-06-15 13:39:00,8.20,SSE,165.00,0,0,1018.8,13.7,41,28.1
57,2022-06-15 13:44:00,6.10,S,189.00,0,0,1018.7,13.9,42,28
58,2022-06-15 13:49:00,6.40,SSE,166.00,0,0,1018.6,13.8,41,28.3
59,2022-06-15 13:54:00,3.50,SSE,159.00,0,0,1018.7,13.3,39,28.6
60,2022-06-15 13:59:00,3.20,SW,221.00,0,0,1018.8,14.6,41,29.2
61,2022-06-15 14:04:00,2.90,NNW,338.00,0,0,1018.7,13.2,38,28.9
62,2022-06-15 14:09:00,8.20,ESE,123.00,0,0,1018.8,12.9,38,28.6
63,2022-06-15 14:14:00,4.70,NNE,22.00,0,0,1018.8,13.7,39,29
64,2022-06-15 14:19:00,4.70,ESE,115.00,0,0,1018.8,12.3,37,28.4
65,2022-06-15 14:24:00,1.80,SSE,158.00,0,0,1018.7,13.2,39,28.5
66,2022-06-15 14:29:00,4.00,N,352.00,0,0,1018.9,13.1,39,28.3
67,2022-06-15 14:34:00,4.00,S,180.00,0,0,1018.5,13.5,41,27.9
68,2022-06-15 14:39:00,2.90,ESE,112.00,0,0,1018.7,12.7,40,27.5
69,2022-06-15 14:44:00,2.90,E,79.00,0,0,1018.7,13.2,40,28
70,2022-06-15 14:49:00,1.80,NNE,29.00,0,0,1018.7,13.1,40,27.9
71,2022-06-15 14:54:00,2.10,N,6.00,0,0,1018.5,12.9,39,28.1
72,2022-06-15 14:59:00,5.50,SE,137.00,0,0,1018.7,12.5,38,28.1
73,2022-06-15 15:04:00,4.70,S,184.00,0,0,1018.4,13.6,41,28
74,2022-06-15 15:09:00,4.70,S,172.00,0,0,1018.5,13.2,40,28
75,2022-06-15 15:14:00,1.40,SSW,209.00,0,0,1018.3,13.6,40,28.5
76,2022-06-15 15:19:00,5.50,SSE,164.00,0,0,1018.2,13.9,41,28.4
77,2022-06-15 15:24:00,4.70,SSW,195.00,0,0,1018.5,13.4,40,28.2
78,2022-06-15 15:29:00,2.10,SSW,200.00,0,0,1018.1,13.2,39,28.5
79,2022-06-15 15:34:00,3.50,SE,146.00,0,0,1017.9,13.1,37,29.2
80,2022-06-15 15:39:00,3.50,SSW,196.00,0,0,1018.1,13.7,39,29
81,2022-06-15 15:44:00,5.50,SE,133.00,0,0,1018.1,13.1,38,28.8
82,2022-06-15 15:49:00,8.20,SE,143.00,0,0,1018.1,13.1,38,28.8
83,2022-06-15 15:54:00,2.10,SE,132.00,0,0,1018.1,12.7,37,28.8
84,2022-06-15 15:59:00,3.50,ESE,121.00,0,0,1017.8,13.5,38,29.2
85,2022-06-15 16:04:00,3.20,S,171.00,0,0,1018,13.4,39,28.7
86,2022-06-15 16:09:00,0.30,NNW,339.00,0,0,1017.9,13.1,38,28.8
87,2022-06-15 16:14:00,1.40,SW,216.00,0,0,1017.8,13,37,29.1
88,2022-06-15 16:19:00,4.70,S,182.00,0,0,1018,13,37,29.1
89,2022-06-15 16:24:00,2.10,SW,217.00,0,0,1017.9,13.2,38,28.9
90,2022-06-15 16:29:00,1.40,E,101.00,0,0,1018.1,13.4,38,29.1
91,2022-06-15 16:34:00,3.50,S,172.00,0,0,1018.1,13.6,39,28.9
92,2022-06-15 16:39:00,1.10,N,351.00,0,0,1017.9,13.3,39,28.6
93,2022-06-15 16:44:00,0.60,NW,314.00,0,0,1018,13.5,38,29.2
94,2022-06-15 16:49:00,2.90,SSE,162.00,0,0,1017.9,14.1,39,29.4
95,2022-06-15 16:54:00,1.10,N,349.00,0,0,1018,13.3,38,29
96,2022-06-15 16:59:00,0.30,NW,322.00,0,0,1018.1,13.3,38,29
97,2022-06-15 17:04:00,1.80,NNW,342.00,0,0,1018.2,14,39,29.3
98,2022-06-15 17:09:00,2.10,SSE,155.00,0,0,1017.7,13.7,39,29
99,2022-06-15 17:14:00,1.80,W,264.00,0,0,1018,14,40,28.9
100,2022-06-15 17:19:00,1.40,NW,323.00,0,0,1018,13.6,40,28.5
101,2022-06-15 17:24:00,0.00,NE,43.00,0,0,1018.3,13.8,40,28.7
102,2022-06-15 17:29:00,0.30,WSW,258.00,0,0,1018,14,40,28.9
103,2022-06-15 17:34:00,4.00,SW,218.00,0,0,1018,13.8,40,28.7
104,2022-06-15 17:39:00,3.50,SSW,200.00,0,0,1018,14,41,28.5
105,2022-06-15 17:44:00,3.20,SSW,208.00,0,0,1018.1,14.2,42,28.3
106,2022-06-15 17:49:00,1.40,SW,218.00,0,0,1018.2,13.5,42,27.5
107,2022-06-15 17:54:00,2.10,SW,220.00,0,0,1018.2,13.3,42,27.3
108,2022-06-15 17:59:00,1.80,WSW,242.00,0,0,1018.2,13.7,43,27.3
109,2022-06-15 18:04:00,0.00,WNW,291.00,0,0,1018,13.6,43,27.2
110,2022-06-15 18:09:00,2.10,NNW,340.00,0,0,1017.9,14.6,46,27.2
111,2022-06-15 18:14:00,5.50,W,259.00,0,0,1018.1,15.5,51,26.4
112,2022-06-15 18:19:00,6.10,WSW,255.00,0,0,1017.8,16,53,26.3
113,2022-06-15 18:24:00,6.90,WSW,257.00,0,0,1018,15.6,53,25.9
114,2022-06-15 18:29:00,7.90,WSW,254.00,0,0,1018,15.5,53,25.8
115,2022-06-15 18:34:00,7.20,SW,235.00,0,0,1017.9,15.3,53,25.6
116,2022-06-15 18:39:00,6.90,WSW,243.00,0,0,1018,15.5,54,25.5
117,2022-06-15 18:44:00,7.20,SW,232.00,0,0,1017.8,15.7,54,25.7
118,2022-06-15 18:49:00,4.70,SW,220.00,0,0,1017.9,16.5,57,25.6
119,2022-06-15 18:54:00,2.10,W,277.00,0,0,1017.7,17.5,61,25.5
120,2022-06-15 18:59:00,3.50,WSW,258.00,0,0,1017.6,17.8,63,25.3
121,2022-06-15 19:04:00,2.90,WNW,289.00,0,0,1017.6,17.9,64,25.2
122,2022-06-15 19:09:00,4.00,WNW,284.00,0,0,1017.9,18.2,65,25.2
123,2022-06-15 19:14:00,5.00,W,269.00,0,0,1017.8,18.3,66,25.1
124,2022-06-15 19:19:00,4.30,W,267.00,0,0,1017.5,18.3,66,25.1
125,2022-06-15 19:24:00,8.70,W,274.00,0,0,1017.8,18.4,66,25.2
126,2022-06-15 19:29:00,3.20,W,262.00,0,0,1017.8,18.3,66,25.1
127,2022-06-15 19:34:00,4.70,W,279.00,0,0,1017.8,18.2,66,25
128,2022-06-15 19:39:00,1.40,NNW,333.00,0,0,1017.8,18.1,65,25.1
129,2022-06-15 19:44:00,6.10,WNW,296.00,0,0,1017.8,18.1,65,25.1
130,2022-06-15 19:54:00,10.10,WSW,237.00,0,0,1017.8,18,66,24.8
131,2022-06-15 19:59:00,14.80,WSW,249.00,0,0,1017.7,17.8,66,24.6
132,2022-06-15 20:04:00,16.30,WSW,256.00,0,0,1017.7,17.7,65,24.7
133,2022-06-15 20:09:00,15.10,WSW,246.00,0,0,1018,17.2,63,24.7
134,2022-06-15 20:14:00,13.70,WNW,283.00,0,0,1017.6,17.5,63,25
135,2022-06-15 20:19:00,9.30,WNW,289.00,0,0,1017.8,17.3,63,24.8
136,2022-06-15 20:24:00,7.90,WNW,302.00,0,0,1018.2,16.9,62,24.7
137,2022-06-15 20:29:00,13.00,WSW,245.00,0,0,1018.2,16.5,60,24.8
138,2022-06-15 20:34:00,16.30,W,265.00,0,0,1018.2,16.4,59,24.9
139,2022-06-15 20:39:00,9.30,WSW,257.00,0,0,1018.4,16.5,59,25
140,2022-06-15 20:44:00,8.70,WSW,254.00,0,0,1018.2,16.2,58,25
141,2022-06-15 20:49:00,6.10,WSW,253.00,0,0,1018.3,16.1,58,24.9
142,2022-06-15 20:54:00,5.50,WSW,256.00,0,0,1018.2,15.8,55,25.5
143,2022-06-15 20:59:00,11.10,WSW,246.00,0,0,1018.4,14.7,52,25.2
144,2022-06-15 21:04:00,5.50,WSW,255.00,0,0,1018.3,15.5,52,26.1
145,2022-06-15 21:09:00,2.10,NW,311.00,0,0,1018.4,17.3,60,25.6
146,2022-06-15 21:14:00,14.80,SW,233.00,0,0,1018.4,15.2,53,25.4
147,2022-06-15 21:19:00,21.90,WSW,238.00,0,0,1018.5,15,51,25.9
148,2022-06-15 21:24:00,11.10,W,268.00,0,0,1018.4,15.1,51,26
149,2022-06-15 21:29:00,13.40,WSW,258.00,0,0,1018.3,14.9,50,26.1
150,2022-06-15 21:34:00,6.10,WSW,243.00,0,0,1018.1,15,51,25.9
151,2022-06-15 21:39:00,8.70,W,276.00,0,0,1018.1,14.6,50,25.8
152,2022-06-15 21:44:00,5.50,WSW,246.00,0,0,1018,15,52,25.6
153,2022-06-15 21:49:00,7.20,WSW,258.00,0,0,1018.2,14.6,52,25.1
154,2022-06-15 21:54:00,8.70,WSW,250.00,0,0,1018.2,14.5,52,25
155,2022-06-15 21:59:00,10.50,WSW,247.00,0,0,1018.2,14.1,51,24.9
156,2022-06-15 22:04:00,9.70,WSW,244.00,0,0,1018.2,14.1,51,24.9
157,2022-06-15 22:09:00,9.70,WSW,241.00,0,0,1018,14.1,50,25.2
158,2022-06-15 22:14:00,13.70,WSW,246.00,0,0,1018.1,14.1,50,25.2
