,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-01-20 08:29:00,4.00,SW,214.00,0,0,1026.3,7.4,66,13.6
1,2022-01-20 08:34:00,4.00,SSE,167.00,0,0,1026.3,6.7,64,13.4
2,2022-01-20 08:39:00,1.80,NNE,18.00,0,0,1026.2,7.3,66,13.5
3,2022-01-20 08:44:00,5.50,SW,217.00,0,0,1026.1,7.1,63,14
4,2022-01-20 08:49:00,2.90,SW,234.00,0,0,1026.1,7,63,13.9
5,2022-01-20 08:54:00,0.60,W,259.00,0,0,1026.3,6.6,61,14
6,2022-01-20 08:59:00,2.60,SSE,150.00,0,0,1026.3,8,67,14.1
7,2022-01-20 09:04:00,3.20,NW,314.00,0,0,1026.2,7.5,67,13.5
8,2022-01-20 09:09:00,2.90,NNE,17.00,0,0,1026.2,7.5,67,13.5
9,2022-01-20 09:14:00,6.90,SSW,204.00,0,0,1026.2,7.5,68,13.3
10,2022-01-20 09:19:00,5.50,SE,140.00,0,0,1026.1,7.5,67,13.5
11,2022-01-20 09:24:00,4.70,SSW,205.00,0,0,1026.1,7.6,66,13.8
12,2022-01-20 09:29:00,5.50,SSW,195.00,0,0,1026.2,8,68,13.8
13,2022-01-20 09:34:00,3.50,SE,143.00,0,0,1026.1,7.6,63,14.6
14,2022-01-20 09:39:00,4.30,SSW,206.00,0,0,1025.9,7.7,61,15.2
15,2022-01-20 09:44:00,1.40,E,89.00,0,0,1026.1,8.1,64,14.8
16,2022-01-20 09:48:00,2.10,N,2.00,0,0,1026.1,8.2,62,15.4
17,2022-01-20 09:54:00,6.40,SSE,150.00,0,0,1025.8,8.2,63,15.2
18,2022-01-20 10:04:00,5.00,SSW,202.00,0,0,1026.1,7.7,63,14.7
19,2022-01-20 10:09:00,4.70,SSW,207.00,0,0,1025.7,7.8,62,15
20,2022-01-20 10:14:00,2.10,WSW,239.00,0,0,1025.9,7.7,62,14.9
21,2022-01-20 10:19:00,10.50,W,273.00,0,0,1025.6,5,51,15
22,2022-01-20 10:24:00,8.20,SSW,205.00,0,0,1025.5,4.3,50,14.6
23,2022-01-20 10:34:00,7.20,S,185.00,0,0,1025.2,6.2,58,14.4
24,2022-01-20 10:39:00,5.50,SSW,207.00,0,0,1025.3,7.3,62,14.5
25,2022-01-20 10:44:00,5.80,SW,229.00,0,0,1025.3,7.7,63,14.7
26,2022-01-20 10:49:00,4.00,ESE,107.00,0,0,1025.2,6.7,60,14.4
27,2022-01-20 10:54:00,4.30,SSW,210.00,0,0,1025,6.2,58,14.4
28,2022-01-20 10:59:00,0.30,NW,326.00,0,0,1024.9,5.9,56,14.5
29,2022-01-20 11:04:00,3.50,NE,41.00,0,0,1024.9,5.7,54,14.9
30,2022-01-20 11:09:00,0.30,WSW,244.00,0,0,1025,5.7,53,15.2
31,2022-01-20 11:14:00,9.70,WSW,249.00,0,0,1024.9,4.5,48,15.5
32,2022-01-20 11:19:00,9.00,SW,236.00,0,0,1024.7,4.2,49,14.8
33,2022-01-20 11:24:00,10.50,W,259.00,0,0,1024.3,4.1,49,14.7
34,2022-01-20 11:29:00,9.30,W,263.00,0,0,1024.5,4.1,48,15
35,2022-01-20 11:34:00,7.20,W,261.00,0,0,1024.3,4.2,49,14.8
36,2022-01-20 11:39:00,8.20,WNW,287.00,0,0,1024.4,4.2,48,15.1
37,2022-01-20 11:44:00,6.90,WSW,244.00,0,0,1024.3,4.9,50,15.2
38,2022-01-20 11:49:00,6.10,WSW,241.00,0,0,1024.1,4.9,50,15.2
39,2022-01-20 11:54:00,10.10,WSW,255.00,0,0,1024.2,4.3,49,14.9
40,2022-01-20 11:59:00,12.20,WSW,242.00,0,0,1023.9,4.5,48,15.4
41,2022-01-20 12:04:00,4.00,NW,322.00,0,0,1023.9,4.8,50,15.1
42,2022-01-20 12:09:00,7.90,SSW,193.00,0,0,1023.9,4.7,49,15.3
43,2022-01-20 12:14:00,4.00,NW,325.00,0,0,1023.9,4.8,49,15.5
44,2022-01-20 12:19:00,4.00,WNW,284.00,0,0,1023.7,4.9,51,14.9
45,2022-01-20 12:24:00,8.70,NW,304.00,0,0,1023.6,5.3,53,14.8
46,2022-01-20 12:29:00,11.90,WNW,286.00,0,0,1023.7,5.5,55,14.4
47,2022-01-20 12:34:00,8.70,W,271.00,0,0,1023.3,5.5,55,14.4
48,2022-01-20 12:39:00,6.40,NNW,328.00,0,0,1023.1,6,55,15
49,2022-01-20 12:44:00,13.40,WNW,303.00,0,0,1023.3,5.5,54,14.7
50,2022-01-20 12:49:00,9.70,WSW,253.00,0,0,1023.2,5.7,55,14.6
51,2022-01-20 12:54:00,10.10,W,273.00,0,0,1023.1,5.7,55,14.6
52,2022-01-20 12:59:00,12.60,WNW,301.00,0,0,1023.4,5.8,56,14.4
53,2022-01-20 13:04:00,20.60,WNW,299.00,0,0,1023.2,5.3,55,14.2
