,data,velocità vento [km/h],cardinalità vento,direzione vento [°],pioggia cumulata [mm],pioggia istantanea [mm],pressione [hPa],temperatura di rugiada [°C],umidità relativa [%],temperatura [°C]
0,2022-05-26 06:49:00,1.40,NNE,32.00,0,0,1019.2,17.5,79,21.3
1,2022-05-26 06:54:00,1.40,NNW,344.00,0,0,1019.2,17.4,79,21.2
2,2022-05-26 06:59:00,1.80,NNW,331.00,0,0,1019.4,17.7,77,21.9
3,2022-05-26 07:04:00,2.60,NNW,341.00,0,0,1019.3,17.9,76,22.3
4,2022-05-26 07:09:00,2.60,NE,50.00,0,0,1019.2,17.5,77,21.7
5,2022-05-26 07:14:00,3.50,ENE,73.00,0,0,1019.4,17.3,76,21.7
6,2022-05-26 07:19:00,3.20,N,1.00,0,0,1019.3,17.5,77,21.7
7,2022-05-26 07:24:00,5.00,NNE,19.00,0,0,1019.5,17.5,76,21.9
8,2022-05-26 07:29:00,2.60,NNE,30.00,0,0,1019.6,17.6,74,22.4
9,2022-05-26 07:34:00,0.00,NNW,344.00,0,0,1019.7,17.9,72,23.2
10,2022-05-26 07:39:00,1.10,NE,53.00,0,0,1019.5,17.7,69,23.7
11,2022-05-26 07:44:00,1.10,N,359.00,0,0,1019.4,17.7,65,24.7
12,2022-05-26 07:49:00,2.90,SSE,152.00,0,0,1019.3,18,67,24.5
13,2022-05-26 07:54:00,0.00,NNE,24.00,0,0,1019.2,18,68,24.3
14,2022-05-26 07:59:00,3.50,ESE,104.00,0,0,1019.4,17.5,64,24.7
15,2022-05-26 08:04:00,3.50,ENE,77.00,0,0,1019.6,17.8,65,24.8
16,2022-05-26 08:09:00,4.70,NE,37.00,0,0,1019.6,18.2,69,24.2
17,2022-05-26 08:14:00,3.50,ENE,64.00,0,0,1019.7,18,74,22.8
18,2022-05-26 08:19:00,1.80,ENE,71.00,0,0,1019.5,18,74,22.8
19,2022-05-26 08:24:00,5.00,E,82.00,0,0,1019.7,18,71,23.5
20,2022-05-26 08:29:00,5.80,ESE,112.00,0,0,1019.7,18.2,70,24
21,2022-05-26 08:34:00,4.30,SW,233.00,0,0,1019.5,18,69,24
22,2022-05-26 08:39:00,3.20,SE,124.00,0,0,1019.4,18.2,65,25.2
23,2022-05-26 08:44:00,4.00,SSE,159.00,0,0,1019.6,18.5,66,25.3
24,2022-05-26 08:49:00,4.00,SSE,158.00,0,0,1019.6,18.2,65,25.2
25,2022-05-26 08:54:00,6.10,NE,45.00,0,0,1019.7,18.7,70,24.5
26,2022-05-26 08:59:00,2.90,E,89.00,0,0,1019.8,18.4,72,23.8
27,2022-05-26 09:04:00,4.70,NE,42.00,0,0,1019.8,18.4,70,24.2
28,2022-05-26 09:09:00,1.80,N,7.00,0,0,1019.8,17.1,64,24.3
29,2022-05-26 09:14:00,5.80,NNE,23.00,0,0,1019.8,16.9,60,25.2
30,2022-05-26 09:19:00,7.20,NNE,21.00,0,0,1020.4,18.2,71,23.7
31,2022-05-26 09:24:00,2.90,N,350.00,0,0,1020.1,18,74,22.9
32,2022-05-26 09:29:00,1.40,NNW,330.00,0,0,1020.1,18,74,22.8
33,2022-05-26 09:34:00,4.70,NNE,22.00,0,0,1020,17.6,66,24.3
34,2022-05-26 09:39:00,0.30,N,354.00,0,0,1020.3,17.6,63,25.1
35,2022-05-26 09:44:00,4.70,N,357.00,0,0,1020.1,17.6,61,25.7
36,2022-05-26 09:49:00,0.00,NNW,344.00,0,0,1020.1,18.3,65,25.3
37,2022-05-26 09:54:00,0.30,WSW,237.00,0,0,1020.2,17.8,62,25.6
38,2022-05-26 09:59:00,2.10,NNW,346.00,0,0,1020.1,17.4,60,25.7
39,2022-05-26 10:04:00,2.90,NE,52.00,0,0,1020.1,17.3,61,25.3
40,2022-05-26 10:09:00,4.30,N,359.00,0,0,1019.9,17.3,62,25.1
41,2022-05-26 10:14:00,2.60,NE,56.00,0,0,1020.2,17.2,61,25.2
